0.25,4.57d,pauruṣam paramaṁ smṛtam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.25,4.56d,gauṇikam padam ucyate,4.66d,śālmalīdvīpam ucyate
0.25,4.51d,etad mokṣapadam viduḥ,4.68b,guṇan tadvad daśam viduḥ
0.25,4.50a,makāram paramaṁ divyam,7.28b,oṁkāraṁ paramādikam
0.25,4.49d,ukāram paramaṁ padam,5.34c,tathā svapadam oṅkāram
0.25,4.49d,ukāram paramaṁ padam,5.22b,śuddhaṁ paramanirmalam
0.25,4.49d,ukāram paramaṁ padam,4.60c,ṣaḍvidhām paramam ekam
0.25,4.47d,ūrdhvātyūrdhvataraṁ padam,4.60a,ataḥ ūrdhvatarañ chūnyam
0.25,4.47d,ūrdhvātyūrdhvataraṁ padam,4.49d,ukāram paramaṁ padam
0.25,4.42d,śūnyaṁ paramanirmalam,5.53b,rahasyaṁ paramañ chubham
0.25,4.39d,sarvasaṅgatavarjitam,8.10b,sarvatattvaviśeṣitam
0.25,4.35d,sūkṣmaṁ sūkṣmataraṁ param,5.21b,nirbāṇam paramaṁ padam
0.25,4.30c,abyakta-paramaṁ sūkṣmam,4.34c,tataḥ paraṁ mahāsūkṣmam
0.25,4.29c,vaiṣṇavaṁ paramasthānam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.25,4.29b,traiguṇyañ ca nigadyate,7.3d,sthitir evan nigadyate
0.25,4.25d,śivatvan te prakīrtitaḥ,11.77b,saptalokaṁ prakīrtitam
0.25,4.25d,śivatvan te prakīrtitaḥ,11.74b,śīla-jñānaṁ prakīrtitam
0.25,4.24a,ahaṅkārotpannaṁ buddheḥ,7.3a,buddhir ahaṅkāro manaḥ
0.25,4.24a,ahaṅkārotpannaṁ buddheḥ,7.2a,mano buddhir ahaṅkāraḥ
0.25,4.23c,darśanyam abhibhūtañ ca,4.24c,abhimāno ’dhibhūtaś ca
0.25,4.19a,tadvad avyaktam atyantam,5.4c,śūnyam atyantakaivalyam
0.25,4.19a,tadvad avyaktam atyantam,5.41d,śūnyam atyantanirmalam
0.25,4.19a,tadvad avyaktam atyantam,5.12b,śūnyam atyantaniṣkalam
0.25,4.17a,evam abyaktakaṁ sūkṣmam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.25,4.16c,saptadvīpaṁ samudrañ ca,11.76h,satyalokañ ca saptadhā
0.25,4.13a,aṣṭaśivañ ca paramam,4.51c,etad aṣṭaśivaṁ padam
0.25,4.13a,aṣṭaśivañ ca paramam,11.43d,viśate paramaṁ śivam
0.25,4.12c,tapolokam brahmapadam,4.57b,janaloka-param padam
0.25,3.8c,tatra tatrāsīn abhūtaḥ,5.19b,tatra tatraiva labhyate
0.25,3.8c,tatra tatrāsīn abhūtaḥ,3.54d,tatra tatrādhigacchati
0.25,3.83b,jagat tathā pralīyate,9.47b,candraḥ vindau pralīyate
0.25,3.83b,jagat tathā pralīyate,7.27a,jagatsṛṣṭis tathā brahmā
0.25,3.7c,etad utpattināmedam,3.71c,yāvad utpatti-bhagavān
0.25,3.77b,paramātma-nirātmakaḥ,3.78c,paramātmā mahādevo
0.25,3.74b,tāvat tiṣṭhati nityaśaḥ,5.24d,vedenāvaśa-nityaśaḥ
0.25,3.67d,saptadvīpaśca māṅsakaḥ,4.16c,saptadvīpaṁ samudrañ ca
0.25,3.67c,antra-nāgas tu vijñeyaḥ,3.81c,durvijñeyas tu śūnyasthe
0.25,3.64c,viṣayeṣv api sarveṣu,3.69a,teṣu sarveṣu sattveṣu
0.25,3.63c,adhidevo mahādevaḥ,3.78c,paramātmā mahādevo
0.25,3.43b,mahābhūtasukhaṁ bhavet,11.4d,etat kārya-kathaṁ bhavet
0.25,3.3b,gaurī sāttvam ataḥ param,5.10e,evam atīndriyaṁ param
0.25,3.3a,avyakta-buddhir evāsīt,4.4c,buddhir abyaktam āyatvam
0.25,3.39b,pāṇir indro ’dhidevataḥ,4.24b,rudras tatrādhidevataḥ
0.25,3.39b,pāṇir indro ’dhidevataḥ,4.23b,brahmā tatrādhidevataḥ
0.25,3.38a,vacanaṅ śabdatanmātram,4.3a,manas tanmātram āyatvam
0.25,3.36c,karmendriyāni pañcaite,3.44c,daśendriyāni vāhyāni
0.25,3.34a,rasatanmātrataḥ toyam,3.40a,rūpatanmātrato pāyuḥ
0.25,3.32c,spṛṣṭavyam adhibhūtañ ca,11.26c,nāsikāgre vibhūtañ ca
0.25,3.30d,viṣayañ ca prati prati,5.30a,vikārañ caiva viṣayaiḥ
0.25,3.2a,avyaktaṅ kṛṣṇam evāsīt,3.5a,tata ākāśam evāsīt
0.25,3.26a,varavācya-te kaniṣṭham,4.2d,śarīraniṣṭha-r-ucyate
0.25,3.20a,+saptadvīpaṁ samudrañ ca,3.67d,saptadvīpaśca māṅsakaḥ
0.25,3.20a,+saptadvīpaṁ samudrañ ca,11.76h,satyalokañ ca saptadhā
0.25,3.19c,viśvavījāṅkuraṁ sūkṣmam,4.30c,abyakta-paramaṁ sūkṣmam
0.25,3.19c,viśvavījāṅkuraṁ sūkṣmam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.25,3.17b,niṣkalaṁ śivam akṣaram,9.3d,prāpyante paramaṁ śivam
0.25,3.16d,pauruṣo vakṣasi sthitam,4.9b,pauruṣan vakṣam ucyate
0.25,3.16a,puruṣam atikaivalyam,4.52c,etat paramakaivalyam
0.25,3.14a,vījāṅkuran tu tanmātram,3.61a,vibhāgatveva tanmātram
0.25,3.13b,saṅkalpam sarvato manaḥ,3.60c,saṅkalpaṇaiḥ mano vīra
0.25,3.10d,taijase rudra ucyate,4.69b,samudrasvādur ucyate
0.25,2.9b,śivaṅ kaivalyam ādhikam,2.10b,kaivalyam paramañ chivam
0.25,2.8b,niścalañ ca nirāmayam,4.35b,niścalaṁ pañcato ’bhayam
0.25,2.8a,paramātyantam atulam āthulam,4.10a,oṁkāram atyantapadam
0.25,2.7a,atyantanirmalañ chūnyam,5.4c,śūnyam atyantakaivalyam
0.25,2.6c,’vyaktaṁ sarveṣu bhūteṣu,4.17c,tato bhūtam idaṁ sarve
0.25,2.6b,śivaṁ param anāmayam,4.49c,akāraṁ paramaṁ śūnyam
0.25,2.6b,śivaṁ param anāmayam,11.43d,viśate paramaṁ śivam
0.25,2.6a,akāran nirmalaṁ śūnyam,4.7a,sajjīva-nirmalañ chūnyam
0.25,2.6a,akāran nirmalaṁ śūnyam,2.7a,atyantanirmalañ chūnyam
0.25,2.4d,pauruṣo vakṣasi sthitam,4.9b,pauruṣan vakṣam ucyate
0.25,2.20b,nirmalaṁ sarvadehiṣu,5.17c,sarvāṅge nirmalaṁ śuddham
0.25,2.13a,śivaṁ paramanirbāṇam,4.8b,prayāti paramaṁ padam
0.25,2.13a,śivaṁ paramanirbāṇam,4.49c,akāraṁ paramaṁ śūnyam
0.25,2.13a,śivaṁ paramanirbāṇam,4.13a,aṣṭaśivañ ca paramam
0.25,2.12d,paran nirbāṇam acyutam,5.42d,śūnyasāṁnidhyam acyutam
0.25,2.12d,paran nirbāṇam acyutam,5.29f,nirbāṇam paramaṁ brajet
0.25,2.11c,śivam anādimadhyāntam,4.33c,anādimadhyanidhanaḥ
0.25,2.11a,sūkṣmam atyanta-paramam,4.6a,bhārūpaṁ śūnyam atyantam
0.25,2.10b,kaivalyam paramañ chivam,5.4c,śūnyam atyantakaivalyam
0.25,2.10b,kaivalyam paramañ chivam,5.11b,śivaṅ kaivalyam acyutam
0.25,11.94b,ddhakāro ’kāśa eva ca,11.97b,ddhakāro vāmakarṇake
0.25,11.94b,ddhakāro ’kāśa eva ca,11.96b,ddhakāro vāmanetrake
0.25,11.91b,ddhakārañ ceśvaraṁ smṛtam,11.95b,ddhakāraṁ vāmanāsake
0.25,11.88a,siddhaṁ rudra iti proktam,11.90a,siddhaṁ vibhur iti jñeyaḥ
0.25,11.80c,paraman nīyate devi,11.82c,yathecchā kūryate devi
0.25,11.77b,saptalokaṁ prakīrtitam,11.86d,śīla-dharmaḥ prakīrtitaḥ
0.25,11.76d,mahālokavyavasthitaḥ,11.78d,mahālokaṁ dhakārakaḥ
0.25,11.74b,śīla-jñānaṁ prakīrtitam,11.75d,saptabhedaḥ prakīrtitaḥ
0.25,11.73d,evam ekam anāmayam,11.91d,praṇavam ekam eva ca
0.25,11.70b,hṛdayañ ca sadāśivam,11.87c,siddhaṁ sadāśivam proktam
0.25,11.6b,iha jñānañ ca śaṅkate,11.71c,yo vijñānañ ca līnañ ca
0.25,11.4b,ukārañ chedam eva ca,11.86b,śīlam abyaktam eva ca
0.25,11.4b,ukārañ chedam eva ca,11.41b,dehi rahasyam eva ca
0.25,11.4b,ukārañ chedam eva ca,11.24d,sukhalakṣaṇam eva ca
0.25,11.47a,evaṁ jñātvā mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.25,11.46a,puruṣo ’ham mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.25,11.46a,puruṣo ’ham mahādevi,11.47a,evaṁ jñātvā mahādevi
0.25,11.45a,idaṁ jñānam mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.25,11.42a,kim punaḥ śvetadhāraś ca,11.58c,kim punaḥ patako devi
0.25,11.41b,dehi rahasyam eva ca,11.86b,śīlam abyaktam eva ca
0.25,11.36c,idaṁ jñānañ ca siddhāntam,11.45a,idaṁ jñānam mahādevi
0.25,11.33a,evaṁ jñānam mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.25,11.31a,etat jñānam mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.25,11.25d,sthānam atyantanirmalam,11.71b,pañcasthānam aninditam
0.25,11.24d,sukhalakṣaṇam eva ca,11.86b,śīlam abyaktam eva ca
0.25,11.24d,sukhalakṣaṇam eva ca,11.41b,dehi rahasyam eva ca
0.25,1.9d,bhūtānāñ jīva eva ca,3.80a,sarveṣām eva bhūtānām
0.25,1.6b,tatra tatraiva labhyate,3.8c,tatra tatrāsīn abhūtaḥ
0.25,1.3c,vākyan te parameśānam,11.44c,rakṣasva parameśāni
0.25,1.33d,mokṣam paramadurlabham,4.57d,pauruṣam paramaṁ smṛtam
0.25,1.33d,mokṣam paramadurlabham,4.49d,ukāram paramaṁ padam
0.25,1.33b,sarvabhūtavaśaṅkaram,11.44d,sarvabhūte vidhānake
0.25,1.33a,aiśvaryavṛddhim ādhikyam,5.41c,evan nirbāṇam ādhikyam
0.25,1.33a,aiśvaryavṛddhim ādhikyam,5.21a,tato nirbāṇam ādhikyam
0.25,1.31c,sarvapāpāni dehe ’smin,3.50a,bāyuḥ sarvaśarīre ’smin
0.25,1.28b,śāntaṁ paramanirmalam,4.52b,etat paramaśāntikam
0.25,1.22b,praviśet śivam uttamam,6.4b,tyajanti jñānam uttamam
0.25,1.1c,devadeva mahādeva,2.15a,tathā jñātvā mahādevaḥ
0.25,1.19d,paran nirbāṇam avyayam,5.29f,nirbāṇam paramaṁ brajet
0.25,1.18b,śivaṅ kaivalyam acyutam,2.10b,kaivalyam paramañ chivam
0.25,1.18a,svacchaṁ sūkṣmaṁ paraṁ śūnyam,4.34c,tataḥ paraṁ mahāsūkṣmam
0.25,1.17d,dīptaṁ sphaṭikasannibham,4.5d,vyomanirmalasannibham
0.25,1.17c,rakta-trivarṇam āsītam,3.3d,raktavarṇa-rajomayam
0.25,1.16b,hṛdayānte vidhānakam,11.71d,hṛdayaṁ pittalīnakam
0.24390243902439024,5.2c,kathaṁ nairātmyam āgacchet,5.16a,tathā śūnye tu nairātmyam
0.24390243902439024,4.74b,vaiṣṇavaṁ mantram eva ca,8.5c,kiṁ mantranirmantrasamānyam eva
0.24390243902439024,3.56c,tvac ca tṛptyanti vai sparśe,3.59c,vāk tṛptyanti svaviṣaye
0.24390243902439024,3.29d,sthānaṁ svādhāraṇañ chubham,5.53b,rahasyaṁ paramañ chubham
0.24390243902439024,11.68a,kvacit bhasmāntamadhyastham,11.97c,antam vā kārṇamadhyasthe
0.24390243902439024,11.51c,svaśaktiḥ śaivasiddhāntam,11.60a,jñātvā saṅkṣiptasiddhāntam
0.24390243902439024,11.36c,idaṁ jñānañ ca siddhāntam,11.60a,jñātvā saṅkṣiptasiddhāntam
0.24390243902439024,11.35c,dehi jñānañ ca siddhāntam,11.60a,jñātvā saṅkṣiptasiddhāntam
0.24390243902439024,1.18a,svacchaṁ sūkṣmaṁ paraṁ śūnyam,2.5c,aiśvaryaṁ svaccha-paramam
0.24324324324324326,9.47a,candre pralīyate viśvam,11.72a,viṣṇau pralīyate rudraḥ
0.24324324324324326,9.3c,kurvanti satataṁ jñānam,11.44a,idaṁ jñānan tu tatsarvam
0.24324324324324326,9.38a,brahmā viṣṇuḥ maheśvaraḥ,11.72b,viṣṇuḥ brahmā-pralīyate
0.24324324324324326,9.23b,mudrāṇāṁ mantram uttamam,9.24b,praṇavaṁ kūṭam uttamam
0.24324324324324326,9.19d,vijñānañ ca sureśvara,11.36c,idaṁ jñānañ ca siddhāntam
0.24324324324324326,9.19d,vijñānañ ca sureśvara,11.35c,dehi jñānañ ca siddhāntam
0.24324324324324326,8.6d,praṇavaṁ tryakṣaraṁ smṛtam,9.23d,kūṭānāṁ praṇavaṁ param
0.24324324324324326,8.6d,praṇavaṁ tryakṣaraṁ smṛtam,11.87b,praṇavam bhedalakṣaṇam
0.24324324324324326,7.6a,oṅkāraṁ rudram ity uktam,7.21c,oṁkāra-viṣṇur ity uktaḥ
0.24324324324324326,7.20a,nityopajīvitam bhasmam,8.7a,yad idam praṇavam bhasmam
0.24324324324324326,5.34b,paraṁ sarvapadaṁ smṛtam,7.9a,vījam brahmākṣaraṁ sarvam
0.24324324324324326,5.23c,tad ekaṁ śūnyam udīkṣya,5.47b,tatkṣaṇaṁ śūnyam ācaret
0.24324324324324326,5.22b,śuddhaṁ paramanirmalam,9.1b,śuddhajñānaṁ tu niṣkalam
0.24324324324324326,5.17c,sarvāṅge nirmalaṁ śuddham,5.41b,sandhasuniśa nirmalam
0.24324324324324326,4.9d,brahmākṣaran nigadyate,9.50a,pañcabrahmākṣaraṁ piṇḍam
0.24324324324324326,4.7a,sajjīva-nirmalañ chūnyam,4.60a,ataḥ ūrdhvatarañ chūnyam
0.24324324324324326,4.7a,sajjīva-nirmalañ chūnyam,4.35a,bhārūpaṁ nirmalaṁ śūnyam
0.24324324324324326,4.65a,tato daśaguṇam vindyāt,7.15a,pūrvāsyam īśvaram vindyāt
0.24324324324324326,4.57d,pauruṣam paramaṁ smṛtam,5.29f,nirbāṇam paramaṁ brajet
0.24324324324324326,4.56b,bhautikaṁ śakramaṇḍalam,4.73b,bhautikamantram ārabhet
0.24324324324324326,4.49b,bhautikaṁ jñānapāragaiḥ,4.56b,bhautikaṁ śakramaṇḍalam
0.24324324324324326,4.42d,śūnyaṁ paramanirmalam,5.29e,sarvaṁ tyaktaṁ paraṁ śūnyam
0.24324324324324326,4.34c,tataḥ paraṁ mahāsūkṣmam,5.33b,asadbuddhis tataḥ param
0.24324324324324326,4.29c,vaiṣṇavaṁ paramasthānam,7.15d,uttare vaiṣṇavaṁ mukham
0.24324324324324326,4.21a,viparyāyaḥ pañcavidham,11.73c,sthānam pañcavidhan devi
0.24324324324324326,4.19a,tadvad avyaktam atyantam,11.25d,sthānam atyantanirmalam
0.24324324324324326,4.16c,saptadvīpaṁ samudrañ ca,4.61d,saptadvīpaḥ prakīrtitaḥ
0.24324324324324326,4.16b,svarlokam iti saṅjñikam,5.35d,naiva sat tūryasaṅjñikam
0.24324324324324326,3.9a,pṛthivyāṁ śarva eko ’yam,5.22d,pṛthivyāṁ vā salila-vai
0.24324324324324326,3.79b,viṣṇave pālako sthitam,3.80b,viṣṇur ātmā manaḥsthitam
0.24324324324324326,3.74a,yāvad rakṣati tatsarvam,4.24d,yāvad rajas tu raudrakam
0.24324324324324326,3.65c,sarvatattve svaviṣayam,11.56b,sarvatattvaphalaṁ bhavet
0.24324324324324326,3.61a,vibhāgatveva tanmātram,4.3b,tanmātran taijasaṅ gatam
0.24324324324324326,3.60d,somaṁ tṛptyanti nityaśaḥ,3.69c,yadā tṛptyanti te sarve
0.24324324324324326,3.60c,saṅkalpaṇaiḥ mano vīra,5.24c,mano ’vibhrāntasaṅkalpam
0.24324324324324326,3.59c,vāk tṛptyanti svaviṣaye,3.69c,yadā tṛptyanti te sarve
0.24324324324324326,3.59c,vāk tṛptyanti svaviṣaye,3.60d,somaṁ tṛptyanti nityaśaḥ
0.24324324324324326,3.56a,cakṣuḥ tṛptyanti rūpeṣu,3.69c,yadā tṛptyanti te sarve
0.24324324324324326,3.56a,cakṣuḥ tṛptyanti rūpeṣu,3.60d,somaṁ tṛptyanti nityaśaḥ
0.24324324324324326,3.56a,cakṣuḥ tṛptyanti rūpeṣu,3.59c,vāk tṛptyanti svaviṣaye
0.24324324324324326,3.48c,agnis tu pañcadhā jñeyaḥ,3.52d,ākāśaḥ pañcadhā smṛtaḥ
0.24324324324324326,3.46d,pañcadhā salilaṁ smṛtam,9.24d,śarīran niṣkalaṁ smṛtam
0.24324324324324326,3.46d,pañcadhā salilaṁ smṛtam,4.57d,pauruṣam paramaṁ smṛtam
0.24324324324324326,3.43a,buddhīndriyam pañcabhūtam,4.4d,tamodhikam atīndriyam
0.24324324324324326,3.38a,vacanaṅ śabdatanmātram,4.3b,tanmātran taijasaṅ gatam
0.24324324324324326,3.37a,pañcabuddhīndriyāny evam,3.37d,pañcakarmendriyāni vai
0.24324324324324326,3.35d,ghrātavyam adhibhūtakam,3.39c,gṛhyamāno ’dhibhūtaś ca
0.24324324324324326,3.32a,sparśatanmātrato bāyuḥ,11.63a,brahmāt vā viśvato bāyuḥ
0.24324324324324326,3.27a,śakramaṇḍalakaṁ sarvam,3.28c,yad etat maṇḍalaṁ śakraḥ
0.24324324324324326,3.23a,nakṣatramaṇḍalaṁ sarvam,4.56b,bhautikaṁ śakramaṇḍalam
0.24324324324324326,3.23a,nakṣatramaṇḍalaṁ sarvam,4.11c,svaḥlokaṁ śakramaṇḍalam
0.24324324324324326,3.23a,nakṣatramaṇḍalaṁ sarvam,3.24c,trividhaṁ śakramaṇḍalam
0.24324324324324326,3.21d,bhūḥlokam iti saṅjñikam,5.35d,naiva sat tūryasaṅjñikam
0.24324324324324326,3.20a,+saptadvīpaṁ samudrañ ca,4.61d,saptadvīpaḥ prakīrtitaḥ
0.24324324324324326,3.19c,viśvavījāṅkuraṁ sūkṣmam,4.17a,evam abyaktakaṁ sūkṣmam
0.24324324324324326,3.18a,etat pañcapadaṁ proktam,5.34a,pañcapadam adhikyan tam
0.24324324324324326,3.18a,etat pañcapadaṁ proktam,4.52a,etat śūnyapadaṁ vindyāt
0.24324324324324326,3.17d,śuddhaṁ sūkṣmam anāśravam,4.51b,vākviśuddham anāmayam
0.24324324324324326,3.15c,bhārūpam iti vikhyātam,4.6a,bhārūpaṁ śūnyam atyantam
0.24324324324324326,3.15c,bhārūpam iti vikhyātam,11.93a,sikāraṁ bhūr iti khyātam
0.24324324324324326,3.15c,bhārūpam iti vikhyātam,11.78c,dakāraḥ svar iti khyātam
0.24324324324324326,3.15b,vaiṣṇavī hṛdi saṁsthitam,3.79b,viṣṇave pālako sthitam
0.24324324324324326,3.14a,vījāṅkuran tu tanmātram,4.3a,manas tanmātram āyatvam
0.24324324324324326,3.12a,kaṭhinaḥ sarvato bhūmiḥ,3.35a,gandhatanmātrato bhūmiḥ
0.24324324324324326,3.12a,kaṭhinaḥ sarvato bhūmiḥ,3.12c,uṣṇatvaṁ sarvato bahniḥ
0.24324324324324326,2.7a,atyantanirmalañ chūnyam,4.35a,bhārūpaṁ nirmalaṁ śūnyam
0.24324324324324326,2.6a,akāran nirmalaṁ śūnyam,5.17a,saḥ śūnyanirmalam paśyet
0.24324324324324326,2.5c,aiśvaryaṁ svaccha-paramam,4.30c,abyakta-paramaṁ sūkṣmam
0.24324324324324326,2.5a,satyalokan tathā rudraḥ,9.8b,satyadharmavidhin tathā
0.24324324324324326,2.1b,bhautikaṁ bhuvanatrayam,4.49b,bhautikaṁ jñānapāragaiḥ
0.24324324324324326,2.15d,vrajen mokṣam anāśrayam,4.13d,śūnyaṁ satyam anāśravam
0.24324324324324326,2.12d,paran nirbāṇam acyutam,5.37a,nirbāṇam paramaṁ dhyātvā
0.24324324324324326,2.12a,śivaṁ nirbāṇa-śuddhan tam,2.12d,paran nirbāṇam acyutam
0.24324324324324326,2.10b,kaivalyam paramañ chivam,11.70a,pittaṁ śivañ ca paramam
0.24324324324324326,11.91b,ddhakārañ ceśvaraṁ smṛtam,11.93b,ddhakāraṁ bhuva eva ca
0.24324324324324326,11.75a,akṣaraṁ jñānasiddhāntam,11.89b,antaṁ jñānam iti smṛtam
0.24324324324324326,11.71b,pañcasthānam aninditam,11.73c,sthānam pañcavidhan devi
0.24324324324324326,11.6b,iha jñānañ ca śaṅkate,11.36c,idaṁ jñānañ ca siddhāntam
0.24324324324324326,11.6b,iha jñānañ ca śaṅkate,11.35c,dehi jñānañ ca siddhāntam
0.24324324324324326,11.62a,brahmādisakalam viśvam,11.63a,brahmāt vā viśvato bāyuḥ
0.24324324324324326,11.56a,śṛṇoti śaivasiddhāntam,11.58b,siddhāntaṁ yaḥ karoti vā
0.24324324324324326,11.43b,śaivasiddhāntasaṁjñakam,11.75a,akṣaraṁ jñānasiddhāntam
0.24324324324324326,11.36c,idaṁ jñānañ ca siddhāntam,11.87a,evam akṣarasiddhāntam
0.24324324324324326,11.36c,idaṁ jñānañ ca siddhāntam,11.77a,evam akṣarasiddhāntam
0.24324324324324326,11.35c,dehi jñānañ ca siddhāntam,11.87a,evam akṣarasiddhāntam
0.24324324324324326,11.35c,dehi jñānañ ca siddhāntam,11.77a,evam akṣarasiddhāntam
0.24324324324324326,11.24b,hṛdisthānaṁ sukhan tathā,11.92b,ddhakāraṁ hṛdayan tathā
0.24324324324324326,1.33d,mokṣam paramadurlabham,11.61d,tantre ’vakṣepa-durlabham
0.24324324324324326,1.33d,mokṣam paramadurlabham,11.43a,mama guhyan tu durlabham
0.24324324324324326,1.28a,paraṁ brahma mahāsūkṣmam,4.30c,abyakta-paramaṁ sūkṣmam
0.24324324324324326,1.28a,paraṁ brahma mahāsūkṣmam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.24324324324324326,1.27c,sphaṭikasya mahāsūkṣmaḥ,4.34c,tataḥ paraṁ mahāsūkṣmam
0.24324324324324326,1.25b,dehināṁ brahmamantrataḥ,4.47c,brahmamantrāvayavākhyam
0.24324324324324326,1.22b,praviśet śivam uttamam,9.23b,mudrāṇāṁ mantram uttamam
0.24324324324324326,1.19d,paran nirbāṇam avyayam,5.37a,nirbāṇam paramaṁ dhyātvā
0.24242424242424243,9.2b,sarvadevasamānvitaḥ,11.49d,sarvadoṣaiḥ vivarjitaḥ
0.24242424242424243,9.24d,śarīran niṣkalaṁ smṛtam,9.38d,sakalan niṣkalan tathā
0.24242424242424243,9.24d,śarīran niṣkalaṁ smṛtam,11.47b,sakalan niṣkalan tathā
0.24242424242424243,8.6b,sakāro viṣṇur eva ca,11.93b,ddhakāraṁ bhuva eva ca
0.24242424242424243,7.9b,vahnir oṅkāram eva ca,8.1d,jalaṁ vāyutam eva ca
0.24242424242424243,7.9b,vahnir oṅkāram eva ca,11.86b,śīlam abyaktam eva ca
0.24242424242424243,7.9b,vahnir oṅkāram eva ca,11.41b,dehi rahasyam eva ca
0.24242424242424243,7.9b,vahnir oṅkāram eva ca,11.24d,sukhalakṣaṇam eva ca
0.24242424242424243,7.12d,rekhā maṇḍalam eva ca,11.4b,ukārañ chedam eva ca
0.24242424242424243,7.12d,rekhā maṇḍalam eva ca,11.41b,dehi rahasyam eva ca
0.24242424242424243,7.11b,viṣṇuḥ pūrvaka-m-eva ca,8.6b,sakāro viṣṇur eva ca
0.24242424242424243,5.7b,uṣṇaṁ suvarṇalakṣaṇam,11.32d,sasukhaduḥkhalakṣaṇam
0.24242424242424243,5.21c,manovikalpanirbāṇam,5.34d,mano nirbāṇakañ chuciḥ
0.24242424242424243,5.21b,nirbāṇam paramaṁ padam,11.43d,viśate paramaṁ śivam
0.24242424242424243,5.21a,tato nirbāṇam ādhikyam,11.81a,etat paramanirbāṇam
0.24242424242424243,4.8d,pradhānādi-nigadyate,7.3d,sthitir evan nigadyate
0.24242424242424243,4.8d,pradhānādi-nigadyate,4.9d,brahmākṣaran nigadyate
0.24242424242424243,4.8b,prayāti paramaṁ padam,9.23d,kūṭānāṁ praṇavaṁ param
0.24242424242424243,4.8b,prayāti paramaṁ padam,5.46d,nirānandam idaṁ param
0.24242424242424243,4.8b,prayāti paramaṁ padam,4.9c,nirmitaṁ paramānandam
0.24242424242424243,4.8b,prayāti paramaṁ padam,4.52d,etat maheśvaraṁ padam
0.24242424242424243,4.8b,prayāti paramaṁ padam,4.50a,makāram paramaṁ divyam
0.24242424242424243,4.8b,prayāti paramaṁ padam,4.42d,śūnyaṁ paramanirmalam
0.24242424242424243,4.8b,prayāti paramaṁ padam,11.87d,antaṁ paramasaṅjñakam
0.24242424242424243,4.76a,pṛthivī salilan tejaḥ,5.18b,pṛthivyāptejabāyavaḥ
0.24242424242424243,4.69b,samudrasvādur ucyate,7.21b,svāhā prakṛtir ucyate
0.24242424242424243,4.66d,śālmalīdvīpam ucyate,4.73d,gauṇikamantram ucyate
0.24242424242424243,4.5b,vaiṣṇavīvījam ucyate,4.73d,gauṇikamantram ucyate
0.24242424242424243,4.5b,vaiṣṇavīvījam ucyate,4.55d,ṣaḍvidham padam ucyate
0.24242424242424243,4.5b,vaiṣṇavīvījam ucyate,11.65d,pradīpa-tv evam ucyate
0.24242424242424243,4.56d,gauṇikam padam ucyate,11.65d,pradīpa-tv evam ucyate
0.24242424242424243,4.55d,ṣaḍvidham padam ucyate,4.66d,śālmalīdvīpam ucyate
0.24242424242424243,4.51d,etad mokṣapadam viduḥ,4.58b,nabhoguṇam idam viduḥ
0.24242424242424243,4.50a,makāram paramaṁ divyam,4.60d,ukṣoviḥ paramam padam
0.24242424242424243,4.50a,makāram paramaṁ divyam,4.52c,etat paramakaivalyam
0.24242424242424243,4.50a,makāram paramaṁ divyam,11.43d,viśate paramaṁ śivam
0.24242424242424243,4.4b,sadasadātmalakṣaṇam,5.5b,sthiraṅ kaṭhinalakṣaṇam
0.24242424242424243,4.49d,ukāram paramaṁ padam,9.3d,prāpyante paramaṁ śivam
0.24242424242424243,4.49c,akāraṁ paramaṁ śūnyam,4.50b,tatlīnaṁ paramam padam
0.24242424242424243,4.49c,akāraṁ paramaṁ śūnyam,11.87d,antaṁ paramasaṅjñakam
0.24242424242424243,4.44a,guṇottamaḥ nirālambaḥ,4.45b,triguṇottamasaṅgataḥ
0.24242424242424243,4.40b,sarvajñānañ ca vedinaḥ,11.71c,yo vijñānañ ca līnañ ca
0.24242424242424243,4.3d,gauṇikaṁ sūkṣmadehakam,4.35d,sūkṣmaṁ sūkṣmataraṁ param
0.24242424242424243,4.39d,sarvasaṅgatavarjitam,4.41b,kleśasaṅghavivarjitaḥ
0.24242424242424243,4.35d,sūkṣmaṁ sūkṣmataraṁ param,4.47d,ūrdhvātyūrdhvataraṁ padam
0.24242424242424243,4.30c,abyakta-paramaṁ sūkṣmam,4.76d,abyaktapuruṣeśvaraḥ
0.24242424242424243,4.29c,vaiṣṇavaṁ paramasthānam,4.49d,ukāram paramaṁ padam
0.24242424242424243,4.13c,śivam vā kāraṇacyutam,5.25d,śivam oṅkāram aṣṭakam
0.24242424242424243,4.12c,tapolokam brahmapadam,11.79b,nakārañ ca tapolokam
0.24242424242424243,4.12b,janalokan tu vaiṣṇavam,4.57b,janaloka-param padam
0.24242424242424243,4.10c,teṣām ekācalaṁ śūnyam,4.49c,akāraṁ paramaṁ śūnyam
